"iter","ret.1","ret.2","ret.3","ret.4","ret.5","ret.6","ret.7","ret.8","ret.9"
603,0.00318739209349683,0.0150073044402143,0.0144259667401322,0.226115954668201,0.707013282730582,0.660725023906578,1147110.54052858,1031050.74992497,1109084.12082313
604,0.00350146263629111,0.0179505362999734,0.0158189827793352,0.226058168602074,0.705927999552615,0.65986185916156,1338364.06346955,1145464.82884626,1107668.24422233
605,0.00288824705620973,0.0150188846922906,0.0130417335473515,0.226409877804932,0.706432229190724,0.660794663289077,904223.505887581,812138.783605566,738821.444960217
606,0.00367647058823529,0.0182937632884479,0.0160288519334803,0.226576878100638,0.707725700650655,0.661648668996092,1506102.94117647,1472073.9195273,1292534.01645914
607,0.00388829975256274,0.0189554612937434,0.0174383644016837,0.2270524213503,0.708854730429071,0.663239829873432,1744096.85401202,1576681.46160323,1592528.9882839
608,0.00349279335042886,0.017950305066761,0.0154525386313466,0.227279122822531,0.708802655145203,0.663853258546662,1341162.79069767,1269018.62110905,1131595.72043602
609,0.00291867509839473,0.0149913766417547,0.0132211538461538,0.226075363728829,0.706155053822396,0.661164600232077,889845.663998585,776466.752919061,720058.028875168
610,0.00306871247498332,0.0153435623749166,0.0138387484957882,0.225291296419835,0.703638903279122,0.659695519993913,1052752.50166778,946127.107310637,908428.195446699
611,0.00393196377291805,0.0198807157057654,0.0178178178178178,0.227132538104705,0.707489490041254,0.663907974026687,1844169.64877402,1753355.29646157,1742901.67702642
612,0.00328072353254123,0.0163592835609151,0.0148356054530874,0.225943416385884,0.705528835812901,0.660274740952281,1192969.49813797,1070819.7278061,1067067.18039449
613,0.0035170510194996,0.0187427655596118,0.015625,0.225723996082272,0.703515427689451,0.657345317628318,1457149.40788888,1522180.0717809,1305260.13303477
614,0.0034585199308296,0.0176916596461668,0.0156532209512342,0.226628120427438,0.707112435536875,0.662535583785283,1428230.39063539,1390366.98660565,1299596.93632384
615,0.00325515027200571,0.0158744314634799,0.014446227929374,0.224489182199233,0.702003517371274,0.654055380260084,1074720.4138054,875612.995971443,874232.544442005
616,0.0027170281947352,0.013184267961338,0.0120312813314618,0.224966536011759,0.703538021116537,0.657896995766146,798480.245868781,752855.760701125,712733.525304334
617,0.00265851389073508,0.0133811865833666,0.0120144173007609,0.224975679028756,0.704185877025027,0.659558267718774,760361.55788914,715152.058445633,683387.455377081
618,0.00341402855369336,0.0174691850669504,0.0154494382022472,0.225103715527179,0.704097313544341,0.659680863898713,1293780.26070763,1260632.13138158,1176170.41665083
619,0.0036304068712091,0.0182405808650994,0.0164262820512821,0.226809868508434,0.707433902513165,0.661134807279778,1431287.90897419,1248959.29511174,1223933.90605189
620,0.00332549993349,0.015740699685186,0.0150451354062187,0.226967073116659,0.708112431157819,0.660951370903296,1160832.26178335,997171.34420122,1039356.23991538
621,0.00379389447679548,0.0196753132168696,0.0172310158284913,0.226717416622552,0.708501721877508,0.662945842797344,1788328.03952709,1811843.20029367,1693113.91468934
622,0.00270414043798209,0.0129444099654225,0.0122195512820513,0.225624727369448,0.705833298582189,0.659605999052968,725737.210745633,591108.859109812,589607.035236764
623,0.00251733427549353,0.0128516539327828,0.0112314480545527,0.225570476526962,0.706739086736259,0.660116821383517,733979.154705649,760186.788800398,691763.077066568
624,0.00371994154377574,0.0187768477923918,0.0168437938640465,0.226687206058191,0.70789406850801,0.66091183160118,1637778.66347815,1497460.1666163,1458848.72719615
625,0.0033299294054966,0.0165608489100031,0.0150511739915713,0.225568259112907,0.705274891885371,0.660261586226188,1264307.59667895,1134923.88510178,1134215.00491817
626,0.00305851063829787,0.0148936170212766,0.0138470800722456,0.22636592641844,0.708593883102125,0.661547093154164,1108648.93617021,1006929.21668846,1025743.53967138
627,0.00348432055749129,0.01834781458122,0.0156438026474128,0.225524288801658,0.707161876219127,0.66094524052244,1438153.31010453,1322348.87274794,1220538.16073638
628,0.00266548200799645,0.0139049311417148,0.0120506125728058,0.226187023545091,0.706087045901969,0.660243891556354,815450.910706353,701907.980256634,686452.36800077
629,0.00359249567569965,0.0179181265800328,0.0156218706188664,0.226751998048521,0.707243445525961,0.660183868996612,1432866.90025281,1375848.2585236,1243475.43867962
630,0.00309488018392431,0.0160049518082943,0.0140364948867054,0.224942691661509,0.705947166456292,0.658974900536878,1001627.02272526,864266.26011756,834661.288266186
631,0.00253954110046781,0.0125194920917799,0.0112224448897796,0.224750443305859,0.702512126017371,0.656083277696364,818087.7701047,813340.808722551,779784.271433412
632,0.00322680457941033,0.0161340228970517,0.0144346431435445,0.2271320205101,0.707899892833067,0.664185420423877,1131737.17013659,1038347.44923053,997986.510840139
633,0.00377358490566038,0.0185571587125416,0.0168539325842697,0.227331653718091,0.707885327901514,0.661813356792602,1529132.0754717,1376891.73943976,1291092.8704096
634,0.00310627912136676,0.0144220102063457,0.0136299859691321,0.224541140448192,0.703216760615848,0.657773951971971,1051723.98491236,975122.795885177,984917.453816508
635,0.00422861212498887,0.0218107362236268,0.0190380761523046,0.225854010504763,0.70482337551206,0.657403841587769,1946007.29991988,1687276.21686609,1576968.17143545
636,0.00291313559322034,0.0150070621468927,0.0130417335473515,0.226674373234463,0.708310084492044,0.663829919363844,922502.648305085,872649.229099725,776525.11055208
637,0.00239446612273856,0.0130365377793544,0.0108129755706848,0.22560589304718,0.704532949952656,0.659648361212453,684314.473217453,694722.153236806,609365.678844697
638,0.00314451481465078,0.0150582399574826,0.0140280561122244,0.225844846981709,0.70528576348864,0.660477376321472,1157621.68386554,1167291.90496459,1142502.44691781
639,0.00336357601239212,0.0169506527992919,0.0152457372116349,0.226661071033414,0.707254080451436,0.662634684321656,1432311.57335694,1410276.93936209,1390362.68978939
640,0.00354908832793576,0.0161483518921077,0.0158348366406093,0.226313934608048,0.705895129347872,0.662870945314354,1366753.91508806,1213199.13118654,1275979.45133394
641,0.0039213938772782,0.0188494273873713,0.0172413793103448,0.227418069604741,0.706859287621185,0.660926920373356,1619182.74586694,1488584.13905306,1425325.71257646
642,0.002875978938985,0.0143356488650945,0.0128256513026052,0.225655864784744,0.705529774070548,0.659535407144505,836881.111455245,664849.588952932,657063.541893538
643,0.00299638671014365,0.0154225786551511,0.0132185059082716,0.225394064510443,0.706429065712709,0.660448450452596,957195.734555389,903606.968752758,773236.242361988
644,0.00297658714292061,0.0150606424097028,0.0132264529058116,0.225776715980275,0.704383520893766,0.659385238816331,1072196.45475143,1081794.52119555,978849.734238587
645,0.00340949344668792,0.0161618845200142,0.0150270486876377,0.2255316905774,0.704854365293299,0.660525634038107,1284322.08643287,1324388.08285056,1198105.53726156
646,0.00337657721698951,0.0165718855518038,0.0148385803088029,0.226603292162787,0.706506274169721,0.65984523220636,1284585.03643149,1285154.11017185,1161698.84600997
647,0.00280911401435769,0.0142685156284835,0.0126328453980349,0.224039764569492,0.700982494531533,0.654714122669488,934957.417398671,853340.253787403,838926.723623258
648,0.00283977459289169,0.0143763588765142,0.0128179451231724,0.225132182633004,0.703525241182462,0.657377158888343,867636.331366198,796486.006705995,760507.574524402
649,0.00362992474546259,0.0186365648517043,0.0162422297974734,0.225880491367862,0.705296838668193,0.660886582547849,1467142.98362107,1427250.76389234,1284923.69201517
650,0.0031970161182896,0.0157186625815905,0.014231308879535,0.224993441676657,0.703850640632659,0.656629667439254,978159.051551885,820021.659533892,805294.307372733
651,0.00284343344588591,0.0147058823529412,0.0128333667535593,0.224931197796339,0.703807882021698,0.65592410600464,857863.870623778,741539.069119371,703972.742378826
652,0.00305647840531561,0.0154595791805094,0.0138387484957882,0.226567184939092,0.707482233189544,0.659663358554534,1092782.72425249,1038965.30338108,1026200.91747347
653,0.00257023841176992,0.013161393246477,0.0116349047141424,0.224790875653638,0.7036573039007,0.659817509092107,620224.231144199,497222.359044775,468642.096645756
654,0.00291635367416376,0.0148027042552251,0.0132264529058116,0.225679161327383,0.70600684671941,0.662224266835418,1054932.61455526,1045542.30321876,1019037.96775866
655,0.00309789343246592,0.0154894671623296,0.0140477623921333,0.226739546822446,0.70718925443137,0.661908129298641,1101115.24163569,1066606.08934146,1035250.21208676
656,0.00287153207280438,0.0150203216115922,0.0130391173520562,0.225234599752606,0.706371752704892,0.66105793747582,973994.963774518,906641.287965132,855311.858593935
657,0.00362992474546259,0.0179282868525896,0.0164328657314629,0.226093961930058,0.706726658108071,0.66168032254468,1435998.229305,1196005.47838093,1234688.64080843
658,0.00385347920450016,0.0196660318022767,0.0174383644016837,0.227174270275059,0.707605898860762,0.663073562221071,1682429.02068477,1498224.52432264,1460850.97425503
659,0.00318936877076412,0.0157696566998893,0.014231308879535,0.226258418604651,0.706336801062045,0.660379065684295,1120712.2923588,1064029.78517136,1025239.88307402
660,0.00314772122716794,0.0153395992197198,0.0140477623921333,0.225373811846072,0.706092269625855,0.659796004670924,1079668.3809186,997962.507149386,971927.970214818
661,0.00323998047135058,0.016244285650881,0.0146527498996387,0.22545774710399,0.704691143582293,0.659415878406294,1124759.22062936,1041734.18167524,1002133.05995552
662,0.00284040475767797,0.0138913545180188,0.0120312813314618,0.226089943191905,0.704339490557508,0.660362124969422,999623.646369608,1113546.28404326,899191.426150717
663,0.00298002935551305,0.0150335809278121,0.0134403209628887,0.226004625717209,0.705492405148184,0.659554317556483,1077310.41231152,1029336.61306403,1008855.6932824
664,0.00287980151521864,0.0139559611891365,0.0130286630587292,0.226260099242391,0.706300644280449,0.660652015187763,954337.424128306,944844.750919848,945595.243778143
665,0.00354547066123028,0.0184364474383974,0.0160707111289675,0.225985379365361,0.70638241160593,0.66014329181856,1502854.10388229,1471038.31543542,1375533.79880478
666,0.00421997157071784,0.0210110163468372,0.0190380761523046,0.22775704068941,0.708350095639965,0.663497535930823,2169191.98649609,2090935.59421032,2036570.84498792
667,0.00277998411437649,0.0136351601800371,0.0124223602484472,0.224309231312329,0.704144504609752,0.658744589321126,868244.638602065,868231.777651548,807939.887428702
668,0.00306653037642771,0.0158659615128217,0.0138221153846154,0.226369063597173,0.705535174571709,0.659618796354639,948232.522998978,794329.591769331,750150.028286964
669,0.00349758710762828,0.0170894762473989,0.0158284912843118,0.225391557090362,0.705394931583813,0.659643389709456,1295191.48182583,1127907.32154458,1121605.31300881
670,0.00323883047162696,0.0156173743289409,0.0146409947853991,0.224895159501309,0.704585788020957,0.658790649358017,1139193.84178535,975090.895049769,1028584.36587418
671,0.00337642720689502,0.0171042694033498,0.0152549177037334,0.22467697809765,0.703617983018443,0.658314393107297,1245226.35390288,1012504.37981627,983566.954787151
672,0.00310407520730788,0.0153430003104075,0.0136491368928141,0.226247993437098,0.705986316135725,0.66078489339425,1193889.40623476,1265038.43537416,1162824.40274698
673,0.00296972651921457,0.0157794424006028,0.0134592205705102,0.226796347679624,0.70760165382347,0.662540135095398,1092384.20282789,1121283.12683126,1032789.01677675
674,0.00353169698039908,0.0181882394490553,0.0160352776107436,0.22711783065513,0.710021583800244,0.663831912445652,1353346.28288893,1248001.17624737,1185370.78245065
675,0.00262350482458091,0.0125394637378274,0.0116302386204131,0.223984837031438,0.700317610011343,0.65476065515804,778315.176308417,825615.54478147,751358.480292604
676,0.0029264399414712,0.0145435197091296,0.0130469690887194,0.224288804150224,0.702735558144615,0.656746651136734,1020888.57358223,939561.968255644,910595.04597704
677,0.00323753769735675,0.0169416356217846,0.0146409947853991,0.226475181834309,0.705862510706314,0.661250583214158,1105813.37590917,962419.916582375,926639.755429368
678,0.00330877487095778,0.0160144703754357,0.0150572174262196,0.226403498477964,0.709429009868408,0.663683715314411,1353851.41394979,1406468.16943773,1396857.43737633
679,0.0034228307254623,0.0174697724039829,0.0154308617234469,0.226392665362731,0.705258853950435,0.660224216879892,1217090.14935989,1097135.31333514,1030918.54696225
680,0.0026638252530634,0.0133635233528681,0.0120264582080577,0.225338057183449,0.704454459436244,0.659569045405207,783910.495471497,685255.534533499,666628.211929142
681,0.00304864578270667,0.0138293642027129,0.0132291040288635,0.226564830115318,0.708713237591517,0.663647075465458,1026509.52149516,983187.786517876,948450.037846249
682,0.00230292294065545,0.012488928255093,0.0104166666666667,0.224730230292294,0.703805756205449,0.656746554640743,686892.8255093,699576.451470606,656795.449968225
683,0.00293724966622163,0.0147307521139297,0.0130391173520562,0.225273671562083,0.70346492993921,0.657614384588078,970907.877169559,986187.282297752,876035.80124867
684,0.00366721159369063,0.0178058587018955,0.0166332665330661,0.225467697609685,0.705456661512585,0.66192431353923,1451372.33243494,1268988.52853723,1303311.78369164
685,0.00345683389469952,0.0169296224073746,0.0156281306351433,0.227128669562134,0.708101256620755,0.661314604442537,1333058.85481298,1167003.55682762,1205253.94256553
686,0.00335407564323227,0.0170793062359327,0.0150421179302046,0.226980078555982,0.708537769053524,0.663807048253051,1319661.06182974,1275025.89332938,1170991.53919104
687,0.00279614753006968,0.0139807376503484,0.0126353790613718,0.22562418445697,0.704905685578196,0.661176467387358,881597.35475567,846801.801831049,825700.127369519
688,0.00260819592414128,0.0134830467264931,0.0118189102564103,0.224875257504089,0.703682343276918,0.659987037929395,863964.899871801,881967.386424267,839481.878103527
689,0.00252962321927839,0.0128700128700129,0.0112291959093643,0.225566289442152,0.704391140090784,0.658812827723681,766526.427905738,726657.669497021,673964.029354737
690,0.00328874272254566,0.0163992711435047,0.0146233974358974,0.226558041864806,0.707311713591507,0.660566341831351,1104590.01822141,957650.087804867,905652.387624756
691,0.00283235970968313,0.014294565409807,0.0128307939053729,0.22705112409276,0.709021098622206,0.66339369968362,844128.164276863,733030.56345741,733038.687924022
692,0.0038502389803505,0.0174809700832006,0.0172448365750952,0.227016507346433,0.707310396151253,0.662925751444715,1587376.52681891,1426952.96098872,1481085.96938616
693,0.00265910299592271,0.0139602907285942,0.0118236472945892,0.226988419606453,0.706425763330094,0.661216461661972,741118.595993618,646101.693413278,571386.404726637
694,0.00318965135338679,0.0162583617596243,0.0142341619887731,0.227036025340008,0.707460289610736,0.662173456993005,1327213.92814424,1471582.3484027,1341928.28962674
695,0.00316455696202532,0.0164913531823855,0.0140252454417952,0.225277629702264,0.703771892642702,0.657555308532482,1171075.94936709,1148078.85161978,1028079.60110173
696,0.00345576181826237,0.0173231137300075,0.015440144375376,0.226002906384298,0.706652618482959,0.659694279874279,1370935.27092287,1356965.67352464,1242363.79267497
697,0.00292721869871823,0.0145473898966603,0.013234409464608,0.224714126047811,0.702625141771611,0.658908635568672,874448.041868098,761301.151764052,723747.925691838
698,0.0026435211701987,0.0135260166541834,0.0120168235529742,0.226781900691721,0.707648621208249,0.663143989199169,799453.672291492,701968.770312408,702010.745675353
699,0.0033364473508608,0.0165487788602696,0.0148356054530874,0.225719324703056,0.703664774080843,0.658128592531652,1269418.12358201,1213839.38975459,1120115.57207848
700,0.00363072835953066,0.0191277396502103,0.0164197036443732,0.226852012397609,0.706802292499455,0.663599396007621,1627401.37259243,1729161.9215833,1609683.24454457
701,0.00289777540011591,0.0142213900405689,0.0130365022061773,0.226414787570773,0.704828243696561,0.658440814872674,893934.733181757,767088.490455158,797829.475808448
702,0.00331799681472306,0.0163687842859671,0.0150572174262196,0.22557511502389,0.706692466436405,0.661507443616393,1092019.11166165,872089.506241743,903915.164929225
703,0.00358359509799584,0.0188912976153608,0.0162324649298597,0.226848723620758,0.707270512826917,0.661869030177689,1417670.22076715,1230303.89836475,1159076.14692821
704,0.00375541221171689,0.0192630555801007,0.0170374824614151,0.226852650879208,0.707576445791183,0.663283511255783,1686367.85367147,1637341.11008534,1546850.06562838
705,0.0025785800026675,0.0132041079446939,0.011641910879165,0.224927412972925,0.702850648784391,0.656955115322075,823185.880051572,780426.839792877,782868.115827649
706,0.00364882303208294,0.0190005784719441,0.0164427511529978,0.225723040982512,0.704561488048629,0.657385125337678,1457558.84839585,1349275.06824648,1216785.17763742
707,0.00389363302508739,0.0199991150834034,0.0174593618302228,0.225241936197513,0.704770659591931,0.658814624687739,1668304.94225919,1545632.9389552,1475195.06845181
708,0.00350394748514149,0.0171649073006298,0.0156375300721732,0.226225840503859,0.706285434266603,0.661576092824162,1386512.01987049,1295292.13713642,1253269.88725462
709,0.00302773943630616,0.0154503762411505,0.0136245241434582,0.225817908188254,0.704410568577645,0.65920020544192,1144031.34600828,1105743.80010209,1083745.22568643
710,0.00279788604165741,0.0138561975396367,0.012625250501002,0.225740107474353,0.704199420388257,0.659069848067974,879431.540613758,840477.361285782,837966.088398035
711,0.00315794155584219,0.0161455321798692,0.0140364948867054,0.225601632344438,0.704619382395259,0.657313514383393,1141280.07828137,1050445.59882219,977445.223523441
712,0.00319602272727273,0.0153586647727273,0.0144346431435445,0.225751411576705,0.705948067851459,0.661267785559589,1040912.64204545,875225.953887599,920084.363493458
713,0.00323839943217106,0.0163250820690267,0.0146380589532785,0.224984402448762,0.704688484688874,0.658194776155025,1155331.38142135,1013545.79909023,1014013.90094775
714,0.00315667792993064,0.0161390716699271,0.0142341619887731,0.224810199181931,0.703115124086213,0.657722044833044,1212574.69322426,1219943.41690199,1140376.46501871
715,0.00320569902048085,0.0155832591273375,0.014231308879535,0.225281166518255,0.703971440879635,0.658070062356742,1149275.15583259,1053625.65159647,1022415.305164
716,0.00356331566522649,0.0186628657966238,0.0156532209512342,0.225763061778985,0.705029502731209,0.658955784371103,1398280.70019153,1402067.79282509,1151672.89249973
717,0.00348201692524683,0.0171015514809591,0.0158570855078282,0.225280650564175,0.707478827823556,0.661242808801789,1135833.92101551,865389.598382503,895849.138109431
718,0.0035495607418582,0.0185464548762091,0.0160513643659711,0.224919815422841,0.704378227597536,0.657570002233814,1477291.68515396,1401643.3604887,1312246.79214193
719,0.00334831262666314,0.0167856198784034,0.0152274093368063,0.226698907392722,0.710035128461832,0.663931765443765,1300417.65794343,1201867.57072354,1154835.80040691
720,0.00395151622785597,0.0191359943169205,0.0174383644016837,0.226451218754162,0.70540618078909,0.661488168937527,1806791.28002486,1717483.79617554,1662514.53566756
721,0.00341357450015516,0.0169792082280445,0.0150421179302046,0.226438945781797,0.706835273888841,0.661576000636236,1438002.39393536,1587275.51787337,1429092.90820173
722,0.0029133927783173,0.0138606868544186,0.0132211538461538,0.225083618786969,0.705509237597657,0.65984196492421,967916.482740355,873415.833286944,908660.208937039
723,0.00340994641512776,0.0178468624064479,0.01544324107501,0.225930733802755,0.705859744958742,0.661550915351324,1110721.84579957,907860.350179261,847853.824016432
724,0.00331770326462001,0.0168539325842697,0.0148385803088029,0.225455184464302,0.706692731615478,0.66000339115956,1296492.08174821,1359471.74352265,1204920.15091968
725,0.0027449417806703,0.0135476158852437,0.0122219995992787,0.225677185991942,0.705018006427901,0.660051486141706,860209.855226458,803434.156222161,775418.7638012
726,0.00341948663291589,0.0164312994049205,0.0152733118971061,0.226228923527844,0.706940148229823,0.660992802482843,1282615.24114042,1216339.05022851,1212424.49730439
727,0.00300393161638026,0.013738569598445,0.0134349308201323,0.226188236073685,0.706966634819507,0.663377479467479,1082827.22975659,1076596.85140768,1102086.71830033
728,0.00305756192670714,0.0145344972747818,0.0138165798958751,0.226136983205566,0.706244468962837,0.661408195289382,986277.750697922,846037.520215464,920852.260491221
729,0.00408507615114782,0.0210470227787398,0.0184405692523552,0.225526517472581,0.704555044905577,0.657485650764853,1924601.92709027,1851545.16810784,1739323.61386314
730,0.00332446808510638,0.0161347517730496,0.0148237179487179,0.226369069148936,0.706044845540373,0.660016219553142,1326130.31914894,1334012.59199535,1318410.33854939
731,0.00365777500223035,0.0187795521455973,0.0164526484751204,0.22605978231778,0.70358904969928,0.657319702632725,1475180.6583995,1358223.21300241,1278217.55056457
732,0.00384700420075171,0.0194561131992041,0.0174558587479936,0.225967220871103,0.70645201080328,0.66159870959541,1793050.18792837,1830913.10656226,1735375.94207504
733,0.00363201488240245,0.0180714886831731,0.0160513643659711,0.227503383974842,0.709183622558845,0.664087453215877,1703342.3395491,1766589.88719537,1595418.08196257
734,0.00336760014179369,0.0162176533144275,0.0152457372116349,0.225558684863524,0.704511742793083,0.660627307353937,1318179.7235023,1298148.93422712,1307894.63731085
735,0.00302114803625378,0.0146614537053492,0.0132264529058116,0.225664545939222,0.704366307287122,0.658999963892549,1045166.16314199,1077920.08731723,1034229.36152397
736,0.00359424920127796,0.0177937522186723,0.0162324649298597,0.225809806531771,0.704637100400182,0.658242038451892,1613674.12140575,1572804.02322624,1607725.43899657
737,0.00346558848358289,0.0173279424179144,0.015634395670475,0.225679699648998,0.704752975901809,0.65786426401576,1374625.67201315,1350802.29614977,1286078.04157885
738,0.00354390006201825,0.0177195003100913,0.0158411870864247,0.226669230087712,0.708379285991089,0.661534733430386,1436449.01213786,1384505.46990829,1239645.80714293
739,0.00283612514402198,0.0139590534432332,0.0126328453980349,0.226047722236994,0.706199900780954,0.660051180984073,876504.475759993,805420.555280038,775935.265982008
740,0.00284027870234767,0.0139794967381174,0.0128436684728075,0.225680819242888,0.704854881396277,0.659743567973316,909968.490658146,861447.273795446,843339.72173528
741,0.00333629893238434,0.0159252669039146,0.0150421179302046,0.227576481316726,0.708033772784178,0.662810156654659,1179181.49466192,975410.920713097,1015328.80646285
742,0.00348847478583414,0.0174865318378522,0.0158348366406093,0.225571866996379,0.706774733179401,0.66203487423612,1383703.52380111,1293523.84885916,1279946.88030069
743,0.00283901876413964,0.0129086634431974,0.0126404494382022,0.225841183515947,0.706033348088825,0.660557511295056,919075.544514927,890447.174771717,911534.554930004
744,0.00285990848292855,0.0146075325589581,0.0128282220885949,0.225282294966561,0.707229301631754,0.661232318408305,937878.387891588,883864.54413995,828303.997730272
745,0.00225903614457831,0.0105864635010631,0.0100321027287319,0.225914320517364,0.705391601757603,0.661493133498599,611950.301204819,607763.773288862,619895.807341511
746,0.0032861139482215,0.0170966739198011,0.0148266880384692,0.22642793196856,0.705100353776924,0.660332811831544,1166274.70136329,1055357.45267615,981220.311127656
747,0.00328903506822525,0.0164896217609672,0.0146645239051828,0.226695102004534,0.706818848556783,0.661300016557957,1314989.11062714,1286606.77108607,1238152.64289674
748,0.00300247262451431,0.0150123631225715,0.0136409227683049,0.226210716178029,0.707515808223102,0.663254904264331,1067649.24055104,1018550.75605285,1020522.81352824
749,0.00339670916229212,0.0173364506594909,0.0154494382022472,0.226942163306718,0.709197428872472,0.663450611745042,1321183.99576514,1278260.02151132,1217455.27090751
750,0.00323337910262657,0.0159897240554547,0.0142398716405937,0.225543367143553,0.705271026316191,0.660213149475584,1070410.15192452,936742.3266712,902762.742040878
751,0.00280623608017817,0.0142093541202673,0.0124348174889691,0.223753870824053,0.700999096590556,0.65538005324405,798205.79064588,715388.474738926,658924.657526347
752,0.00326927324939253,0.0163021868787276,0.0148237179487179,0.226548495692512,0.709092700351185,0.660791618532459,1347104.04241219,1288633.94632949,1326213.37344671
753,0.00261513230796507,0.0128540401577944,0.0116465863453815,0.226473476352999,0.706758283416955,0.661962046878088,790816.009928638,760970.595790707,725923.183717325
754,0.0033717834960071,0.0171694764862467,0.015224358974359,0.226193318544809,0.705683039768588,0.6599728313027,1234881.98757764,1107672.61449183,1072628.28189774
755,0.00314298362107127,0.0153165117308544,0.0140364948867054,0.224857990261178,0.704907765695203,0.658477197854558,1069588.75608676,971569.299128581,942342.81577959
756,0.002966308053305,0.014831540266525,0.0134646302250804,0.225411090450259,0.706495688603989,0.660760292051358,976152.654181609,840648.756379665,855672.212866537
757,0.00372373437361468,0.019061973579218,0.0168539325842697,0.225769261459349,0.705263847249593,0.661054404144723,1496568.84475574,1291715.98846941,1220547.00220044
758,0.00361736334405145,0.0185780635941408,0.0162454873646209,0.225600017863523,0.704195488158766,0.656568801336799,1691081.18971061,1733811.05142931,1629880.32251993
759,0.00407747196738022,0.0216283295661038,0.0178535606820461,0.227206554979391,0.707402083201149,0.662110267329108,1800326.19775739,1674984.85278119,1422150.7886207
760,0.00319900475407651,0.0159505931487982,0.0144317498496693,0.225732869773848,0.705180844679151,0.660005298178972,1187182.65428533,1114498.63453438,1108570.69758005
761,0.00306122448979592,0.0151286601597161,0.0138248847926267,0.226527133984028,0.706199484582864,0.661158659650567,1119551.02040816,1106467.43324678,1122308.96391373
762,0.00368938080632973,0.0173800951237943,0.0164460489370237,0.22614925990132,0.706116412700718,0.65991497204585,1571565.54207228,1504205.24540957,1502612.24020802
763,0.00300685385805881,0.0155206721202742,0.013627254509018,0.226104099049304,0.706199131651444,0.661918693458599,1072665.0453239,1064357.57139135,997699.477977961
764,0.00292307010939368,0.0152353957216883,0.0132264529058116,0.226068957881217,0.706593196517992,0.660841894160842,1026611.45312016,1026289.72925859,957549.141280818
765,0.00386872998932764,0.0202330131625756,0.0174313764776598,0.224533582355034,0.702478760615529,0.656241141138121,1509849.2529349,1288607.57379001,1230469.79695305
766,0.00273706515980929,0.0148772735299311,0.0124273401483263,0.225741771146036,0.707959755946708,0.661134935748372,888615.574783684,865261.258121692,756079.607034256
767,0.00310972900932919,0.0158596179475789,0.0140308679094007,0.224852039093736,0.703085799090672,0.656543572126925,1096583.74055975,1039671.19208563,978788.00621201
768,0.00348847478583414,0.0178397951073037,0.0158253205128205,0.224665062262651,0.704942418728186,0.659249648644543,1547312.99125673,1558720.04676074,1478279.76276921
769,0.00328815818706954,0.0165296600755388,0.0148445336008024,0.225375018884692,0.705269588025599,0.657524431154976,1231250.83314819,1138619.44552453,1106847.57426278
770,0.00367045504798125,0.0179984964401008,0.0166767128792445,0.225436231371335,0.706478439587561,0.661416051189425,1526652.36810684,1449545.98315871,1482065.95705827
771,0.00287343618761328,0.0142787675169091,0.0130312750601443,0.225521643605499,0.705694547640667,0.659809990142848,950101.675434331,779217.060513997,829655.942025037
772,0.00351626830462456,0.0180709485022477,0.0156469408224674,0.227560769128054,0.705924760814367,0.662509219006675,1403588.81915699,1254400.92072829,1159062.45127416
773,0.00287521564117309,0.0149068872473128,0.0128359406337746,0.225661140354757,0.706037142491159,0.660261542283289,943041.978148361,886957.031325159,785493.122476202
774,0.0031936127744511,0.0161454868041694,0.014231308879535,0.225216092259925,0.704089956337435,0.657915504294994,1117381.23752495,1013881.03952548,946712.375137486
775,0.00332122929767071,0.0162961650872376,0.0148475120385233,0.22564730316181,0.705520517202901,0.660628043383326,1408001.94845452,1438793.4029527,1434569.24084257
776,0.00327868852459016,0.0157731501993797,0.0146175410492591,0.225912233052725,0.705439764273153,0.659450471941747,1287081.96721311,1230063.95828129,1238324.92088116
777,0.00288401810275978,0.0144200905137989,0.0128307939053729,0.225676337740705,0.704866414140375,0.659484267208725,998072.144822078,1018121.89005018,929637.932523859
778,0.00350394748514149,0.0181406901445933,0.0158316633266533,0.226529424288122,0.70693292564971,0.659724840495902,1367345.42712676,1267154.29533129,1192244.21634922
779,0.00323983667672643,0.0158885141132611,0.0144491270319085,0.2248842091248,0.703924973652699,0.658846863980904,1186330.99591692,1186591.10909713,1115802.59384083
780,0.00355808574986657,0.0181462373243195,0.0158284912843118,0.225771086105675,0.705482720161617,0.656808806467375,1521828.85607543,1470170.18910065,1337786.34673849
781,0.00270918457985433,0.0133238585894475,0.0122416215131447,0.225654676674365,0.705132077332094,0.658854716205584,886743.204832119,823365.405798867,837629.025889193
782,0.00303287096918068,0.0140493287542929,0.0134349308201323,0.225659359529013,0.702365000180422,0.6574458098182,1174843.22733152,1200923.62129697,1244205.07852293
783,0.00275127579321056,0.0142445085422676,0.012246536839992,0.225104118038607,0.704717682686428,0.659029063953107,880903.483470158,782705.412539733,764059.404704978
784,0.00291455067343785,0.0148818723780084,0.013234409464608,0.226195504526386,0.707682302985084,0.663077620977277,946704.349746081,831742.450072676,830134.776753936
785,0.0035437430786268,0.0182059800664452,0.0160417084419491,0.227530250276855,0.709121474234231,0.663171223545515,1529408.63787375,1521321.31895741,1453763.60414352
786,0.0025785800026675,0.0127595251856133,0.011623246492986,0.226077059529631,0.704975234693317,0.660283268277002,729273.996354421,656069.614896717,662573.859816442
